objectid,parentid,group_count,title,creator,date,year,subject,description,county,city,location,latitude,longitude,type,format,filename,display_template,object_full,object_location,image_small,image_thumb
sanborn-bellevue-1885-001,,1,"Sanborn Map of Bellevue, Blaine County, Idaho, 1885",Sanborn Map Company,1885-01,1885,lumber yard; detached dwellings; hotel; general merchandise; saloon; storage; livery; feed; dwelling; cobbler; meat; hardware; cellar; shed; masonic hall; cabin; chinese dwellings; wash house; ware house; barber; telegraph office; office; restaurant; kitchen; bank; Post office; stationary; whole; liquors; jewelry; printing,map page highlighting detailed information about the location's features,Blaine,Bellevue,"Bellevue, Idaho",43.464434,-114.260176,Image;StillImage,image/jpg,sanborn-bellevue-1885-001.jpg,sanborn_map,https://objects.lib.uidaho.edu/sanborn/full/sanborn-bellevue-1885-001.jpg,https://objects.lib.uidaho.edu/sanborn/sanborn-bellevue-1885-001.jpg,https://objects.lib.uidaho.edu/sanborn/small/sanborn-bellevue-1885-001_sm.jpg,"https://objects.lib.uidaho.edu/sanborn/thumbs/sanborn-bellevue-1885-001_th.jpg"
bellevue-1888,,,"Sanborn Map of Bellevue, Alturas County, Idaho, 1888",Sanborn Map Company,1888-06,1888,,group of map pages highlighting detailed information about the location's features,Alturas,Bellevue,"Bellevue, Idaho",43.46363648,-114.2602864,Image;StillImage,record,,sanborn_map,,,https://objects.lib.uidaho.edu/sanborn/small/sanborn-bellevue-1888-001_sm.jpg,"https://objects.lib.uidaho.edu/sanborn/thumbs/sanborn-bellevue-1888-001_th.jpg"
sanborn-bellevue-1888-001,bellevue-1888,2,"Sanborn Map of Bellevue, Alturas County, Idaho, 1888",Sanborn Map Company,1888-06,1888,dwelling; shed; presbyterian church; public school; cabin; lumber shed; lumber yard; warehouse; methodist church; salvation army barracks; wagon shop; hose cart; calaboose; notions; drugs; office; kitchen; bank; dining room; post office; fruit and confectionary; bakery; saloon; meat; tailor; doctor's office; cobbler; ice house; barber; chinese log cabin; chinese; chinese earth caves; dentist; masonic hall; general store; dress maker; livery; fruit and tobacco; photographer; hardware stoves; brewery; shoe maker; hand printing; liquor storage; watches and jewelry; hotel,map page highlighting detailed information about the location's features,Alturas,Bellevue,"Bellevue, Idaho",43.465737,-114.260003,Image;StillImage,image/jpg,sanborn-bellevue-1888-001.jpg,sanborn-child,https://objects.lib.uidaho.edu/sanborn/full/sanborn-bellevue-1888-001.jpg,https://objects.lib.uidaho.edu/sanborn/sanborn-bellevue-1888-001.jpg,https://objects.lib.uidaho.edu/sanborn/small/sanborn-bellevue-1888-001_sm.jpg,"https://objects.lib.uidaho.edu/sanborn/thumbs/sanborn-bellevue-1888-001_th.jpg"
sanborn-bellevue-1888-002,bellevue-1888,2,"Sanborn Map of Bellevue, Alturas County, Idaho, 1888",Sanborn Map Company,1888-06,1888,cabin; shed; dwelling; chinese; shanty; ice house; brewery; harness and saddles; carriage shed; livery; female boarding; crusher; mill; barn; coal and ore shed; warehouse; lead mine; silver mine; black smith; kitchen; boarding; barber; saloon; bowling alley; restaurant; water tank,map page highlighting detailed information about the location's features,Alturas,Bellevue,"Bellevue, Idaho",43.462857,-114.260072,Image;StillImage,image/jpg,sanborn-bellevue-1888-002.jpg,sanborn-child,https://objects.lib.uidaho.edu/sanborn/full/sanborn-bellevue-1888-002.jpg,https://objects.lib.uidaho.edu/sanborn/sanborn-bellevue-1888-002.jpg,https://objects.lib.uidaho.edu/sanborn/small/sanborn-bellevue-1888-002_sm.jpg,"https://objects.lib.uidaho.edu/sanborn/thumbs/sanborn-bellevue-1888-002_th.jpg"
bellevue-1890,,,"Sanborn Map of Bellevue, Alturas County, Idaho, 1890",Sanborn Map Company,1890-08,1890,,group of map pages highlighting detailed information about the location's features,Alturas,Bellevue,"Bellevue, Idaho",43.46363648,-114.2602864,Image;StillImage,record,,sanborn_map,,,https://objects.lib.uidaho.edu/sanborn/small/sanborn-bellevue-1890-001_sm.jpg,"https://objects.lib.uidaho.edu/sanborn/thumbs/sanborn-bellevue-1890-001_th.jpg"
sanborn-bellevue-1890-001,bellevue-1890,4,"Sanborn Map of Bellevue, Alturas County, Idaho, 1890",Sanborn Map Company,1890-08,1890,dwelling; shed; storage; coffin ware house; baptist church; hen house; barn; dress maker; wagon shed; brewery; saloon; ice house; beer cellar; fermenting cellar; general merchandise; storage; feed; stalls; soda and beer bottling,map page highlighting detailed information about the location's features,Alturas,Bellevue,"Bellevue, Idaho",43.465737,-114.260003,Image;StillImage,image/jpg,sanborn-bellevue-1890-001.jpg,sanborn-child,https://objects.lib.uidaho.edu/sanborn/full/sanborn-bellevue-1890-001.jpg,https://objects.lib.uidaho.edu/sanborn/sanborn-bellevue-1890-001.jpg,https://objects.lib.uidaho.edu/sanborn/small/sanborn-bellevue-1890-001_sm.jpg,"https://objects.lib.uidaho.edu/sanborn/thumbs/sanborn-bellevue-1890-001_th.jpg"
sanborn-bellevue-1890-002,bellevue-1890,4,"Sanborn Map of Bellevue, Alturas County, Idaho, 1890",Sanborn Map Company,1890-08,1890,dwelling; shed; presbyterian church; cabin; lumber shed; public school; lumber yard; granary; catholic church; tailor; kitchen; hotel; warehouse; masonic hall; meat; fruit; post office; dining room; saloon; livery; bank; calaboose; wagon shop; hose art; methodist church; liquor storage; brewer; beer cellar; brewer; ice house; drugs; hay; tin shop; photographer; storage; grocery; meat; chinese; general store; general merchandise; cobbler; chinese earth caves; grain storage; carpenter; fruit and toys,map page highlighting detailed information about the location's features,Alturas,Bellevue,"Bellevue, Idaho",43.462857,-114.260072,Image;StillImage,image/jpg,sanborn-bellevue-1890-002.jpg,sanborn-child,https://objects.lib.uidaho.edu/sanborn/full/sanborn-bellevue-1890-002.jpg,https://objects.lib.uidaho.edu/sanborn/sanborn-bellevue-1890-002.jpg,https://objects.lib.uidaho.edu/sanborn/small/sanborn-bellevue-1890-002_sm.jpg,"https://objects.lib.uidaho.edu/sanborn/thumbs/sanborn-bellevue-1890-002_th.jpg"
sanborn-bellevue-1890-003,bellevue-1890,4,"Sanborn Map of Bellevue, Alturas County, Idaho, 1890",Sanborn Map Company,1890-08,1890,dwelling; hen house; shed; storage; episcopal church; wagon shed; general storage,map page highlighting detailed information about the location's features,Alturas,Bellevue,"Bellevue, Idaho",43.468384,-114.259901,Image;StillImage,image/jpg,sanborn-bellevue-1890-003.jpg,sanborn-child,https://objects.lib.uidaho.edu/sanborn/full/sanborn-bellevue-1890-003.jpg,https://objects.lib.uidaho.edu/sanborn/sanborn-bellevue-1890-003.jpg,https://objects.lib.uidaho.edu/sanborn/small/sanborn-bellevue-1890-003_sm.jpg,"https://objects.lib.uidaho.edu/sanborn/thumbs/sanborn-bellevue-1890-003_th.jpg"
sanborn-bellevue-1890-004,bellevue-1890,4,"Sanborn Map of Bellevue, Alturas County, Idaho, 1890",Sanborn Map Company,1890-08,1890,warehouse; shed; barn; coal and ore shed; general warehouse; dwelling; chinese laundry; kitchen; boarding; cabin; bowling alley; saloon; general merchandise; water works; silver mine; lead mine; coal shed,map page highlighting detailed information about the location's features,Alturas,Bellevue,"Bellevue, Idaho",,,Image;StillImage,image/jpg,sanborn-bellevue-1890-004.jpg,sanborn-child,https://objects.lib.uidaho.edu/sanborn/full/sanborn-bellevue-1890-004.jpg,https://objects.lib.uidaho.edu/sanborn/sanborn-bellevue-1890-004.jpg,https://objects.lib.uidaho.edu/sanborn/small/sanborn-bellevue-1890-004_sm.jpg,"https://objects.lib.uidaho.edu/sanborn/thumbs/sanborn-bellevue-1890-004_th.jpg"
bellevue-1897,,,"Sanborn Map of Bellevue, Alturas County, Idaho, 1897",Sanborn Map Company,1897-09,1897,,group of map pages highlighting detailed information about the location's features,Alturas,Bellevue,"Bellevue, Idaho",43.46363648,-114.2602864,Image;StillImage,record,,sanborn_map,,,https://objects.lib.uidaho.edu/sanborn/small/sanborn-bellevue-1897-001_sm.jpg,"https://objects.lib.uidaho.edu/sanborn/thumbs/sanborn-bellevue-1897-001_th.jpg"
sanborn-bellevue-1897-001,bellevue-1897,4,"Sanborn Map of Bellevue, Alturas County, Idaho, 1897",Sanborn Map Company,1897-09,1897,cabin; dwelling; shed; hay shed; baptist church; lumber shed; general store; carpenter repair shop; storage; fermenting cellar; stalls,map page highlighting detailed information about the location's features,Alturas,Bellevue,"Bellevue, Idaho",,,Image;StillImage,image/jpg,sanborn-bellevue-1897-001.jpg,sanborn-child,https://objects.lib.uidaho.edu/sanborn/full/sanborn-bellevue-1897-001.jpg,https://objects.lib.uidaho.edu/sanborn/sanborn-bellevue-1897-001.jpg,https://objects.lib.uidaho.edu/sanborn/small/sanborn-bellevue-1897-001_sm.jpg,"https://objects.lib.uidaho.edu/sanborn/thumbs/sanborn-bellevue-1897-001_th.jpg"
sanborn-bellevue-1897-002,bellevue-1897,4,"Sanborn Map of Bellevue, Alturas County, Idaho, 1897",Sanborn Map Company,1897-09,1897,cabin; shed; dwelling; presbyterian church; public school; hay shed; catholic church; boarding house; warehouse; kitchen; dining room; office; hay; buggy shed; masonic hall; laundry; storage; public hall; cobbler; meat; hen house; hardware grocery and tinwire; hand printing; calaboose; wagon shop; methodist church; beer cellar; brewer; watch maker; saloon; hotel; liquor storage; ice storage; chinese earth caves; chinese; feed storage; general storage; grocery fruit and toys,map page highlighting detailed information about the location's features,Alturas,Bellevue,"Bellevue, Idaho",,,Image;StillImage,image/jpg,sanborn-bellevue-1897-002.jpg,sanborn-child,https://objects.lib.uidaho.edu/sanborn/full/sanborn-bellevue-1897-002.jpg,https://objects.lib.uidaho.edu/sanborn/sanborn-bellevue-1897-002.jpg,https://objects.lib.uidaho.edu/sanborn/small/sanborn-bellevue-1897-002_sm.jpg,"https://objects.lib.uidaho.edu/sanborn/thumbs/sanborn-bellevue-1897-002_th.jpg"
sanborn-bellevue-1897-003,bellevue-1897,4,"Sanborn Map of Bellevue, Alturas County, Idaho, 1897",Sanborn Map Company,1897-09,1897,dwelling; hen house; ice house; episcopal church; carriage house; shed; storage,map page highlighting detailed information about the location's features,Alturas,Bellevue,"Bellevue, Idaho",,,Image;StillImage,image/jpg,sanborn-bellevue-1897-003.jpg,sanborn-child,https://objects.lib.uidaho.edu/sanborn/full/sanborn-bellevue-1897-003.jpg,https://objects.lib.uidaho.edu/sanborn/sanborn-bellevue-1897-003.jpg,https://objects.lib.uidaho.edu/sanborn/small/sanborn-bellevue-1897-003_sm.jpg,"https://objects.lib.uidaho.edu/sanborn/thumbs/sanborn-bellevue-1897-003_th.jpg"
sanborn-bellevue-1897-004,bellevue-1897,4,"Sanborn Map of Bellevue, Alturas County, Idaho, 1897",Sanborn Map Company,1897-09,1897,warehouse; silver mine; lead mine; dwelling; cabin; boarding; kitchen; shed; storage; dining room; carpenter; crusher,map page highlighting detailed information about the location's features,Alturas,Bellevue,"Bellevue, Idaho",,,Image;StillImage,image/jpg,sanborn-bellevue-1897-004.jpg,sanborn-child,https://objects.lib.uidaho.edu/sanborn/full/sanborn-bellevue-1897-004.jpg,https://objects.lib.uidaho.edu/sanborn/sanborn-bellevue-1897-004.jpg,https://objects.lib.uidaho.edu/sanborn/small/sanborn-bellevue-1897-004_sm.jpg,"https://objects.lib.uidaho.edu/sanborn/thumbs/sanborn-bellevue-1897-004_th.jpg"
bellevue-1907,,,"Sanborn Map of Bellevue, Alturas County, Idaho, 1907",Sanborn Map Company,1907,1907,,group of map pages highlighting detailed information about the location's features,Alturas,Bellevue,"Bellevue, Idaho",43.46363648,-114.2602864,Image;StillImage,record,,sanborn_map,,,https://objects.lib.uidaho.edu/sanborn/small/sanborn-bellevue-1907-001_sm.jpg,"https://objects.lib.uidaho.edu/sanborn/thumbs/sanborn-bellevue-1907-001_th.jpg"
sanborn-bellevue-1907-001,bellevue-1907,3,"Sanborn Map of Bellevue, Alturas County, Idaho, 1907",Sanborn Map Company,1907,1907,,map page highlighting detailed information about the location's features,Alturas,Bellevue,"Bellevue, Idaho",,,Image;StillImage,image/jpg,sanborn-bellevue-1907-001.jpg,sanborn-child,https://objects.lib.uidaho.edu/sanborn/full/sanborn-bellevue-1907-001.jpg,https://objects.lib.uidaho.edu/sanborn/sanborn-bellevue-1907-001.jpg,https://objects.lib.uidaho.edu/sanborn/small/sanborn-bellevue-1907-001_sm.jpg,"https://objects.lib.uidaho.edu/sanborn/thumbs/sanborn-bellevue-1907-001_th.jpg"
sanborn-bellevue-1907-002,bellevue-1907,3,"Sanborn Map of Bellevue, Alturas County, Idaho, 1907",Sanborn Map Company,1907,1907,,map page highlighting detailed information about the location's features,Alturas,Bellevue,"Bellevue, Idaho",,,Image;StillImage,image/jpg,sanborn-bellevue-1907-002.jpg,sanborn-child,https://objects.lib.uidaho.edu/sanborn/full/sanborn-bellevue-1907-002.jpg,https://objects.lib.uidaho.edu/sanborn/sanborn-bellevue-1907-002.jpg,https://objects.lib.uidaho.edu/sanborn/small/sanborn-bellevue-1907-002_sm.jpg,"https://objects.lib.uidaho.edu/sanborn/thumbs/sanborn-bellevue-1907-002_th.jpg"
sanborn-bellevue-1907-003,bellevue-1907,3,"Sanborn Map of Bellevue, Alturas County, Idaho, 1907",Sanborn Map Company,1907,1907,,map page highlighting detailed information about the location's features,Alturas,Bellevue,"Bellevue, Idaho",,,Image;StillImage,image/jpg,sanborn-bellevue-1907-003.jpg,sanborn-child,https://objects.lib.uidaho.edu/sanborn/full/sanborn-bellevue-1907-003.jpg,https://objects.lib.uidaho.edu/sanborn/sanborn-bellevue-1907-003.jpg,https://objects.lib.uidaho.edu/sanborn/small/sanborn-bellevue-1907-003_sm.jpg,"https://objects.lib.uidaho.edu/sanborn/thumbs/sanborn-bellevue-1907-003_th.jpg"
bellevue-1928,,,"Sanborn Map of Bellevue, Alturas County, Idaho, 1928",Sanborn Map Company,1928,1928,,group of map pages highlighting detailed information about the location's features,Alturas,Bellevue,"Bellevue, Idaho",43.46363648,-114.2602864,Image;StillImage,record,,sanborn_map,,,https://objects.lib.uidaho.edu/sanborn/small/sanborn-bellevue-1928-001_sm.jpg,"https://objects.lib.uidaho.edu/sanborn/thumbs/sanborn-bellevue-1928-001_th.jpg"
sanborn-bellevue-1928-001,bellevue-1928,4,"Sanborn Map of Bellevue, Alturas County, Idaho, 1928",Sanborn Map Company,1928,1928,,map page highlighting detailed information about the location's features,Alturas,Bellevue,"Bellevue, Idaho",,,Image;StillImage,image/jpg,sanborn-bellevue-1928-001.jpg,sanborn-child,https://objects.lib.uidaho.edu/sanborn/full/sanborn-bellevue-1928-001.jpg,https://objects.lib.uidaho.edu/sanborn/sanborn-bellevue-1928-001.jpg,https://objects.lib.uidaho.edu/sanborn/small/sanborn-bellevue-1928-001_sm.jpg,"https://objects.lib.uidaho.edu/sanborn/thumbs/sanborn-bellevue-1928-001_th.jpg"
sanborn-bellevue-1928-002,bellevue-1928,4,"Sanborn Map of Bellevue, Alturas County, Idaho, 1928",Sanborn Map Company,1928,1928,,map page highlighting detailed information about the location's features,Alturas,Bellevue,"Bellevue, Idaho",,,Image;StillImage,image/jpg,sanborn-bellevue-1928-002.jpg,sanborn-child,https://objects.lib.uidaho.edu/sanborn/full/sanborn-bellevue-1928-002.jpg,https://objects.lib.uidaho.edu/sanborn/sanborn-bellevue-1928-002.jpg,https://objects.lib.uidaho.edu/sanborn/small/sanborn-bellevue-1928-002_sm.jpg,"https://objects.lib.uidaho.edu/sanborn/thumbs/sanborn-bellevue-1928-002_th.jpg"
sanborn-bellevue-1928-003,bellevue-1928,4,"Sanborn Map of Bellevue, Alturas County, Idaho, 1928",Sanborn Map Company,1928,1928,,map page highlighting detailed information about the location's features,Alturas,Bellevue,"Bellevue, Idaho",,,Image;StillImage,image/jpg,sanborn-bellevue-1928-003.jpg,sanborn-child,https://objects.lib.uidaho.edu/sanborn/full/sanborn-bellevue-1928-003.jpg,https://objects.lib.uidaho.edu/sanborn/sanborn-bellevue-1928-003.jpg,https://objects.lib.uidaho.edu/sanborn/small/sanborn-bellevue-1928-003_sm.jpg,"https://objects.lib.uidaho.edu/sanborn/thumbs/sanborn-bellevue-1928-003_th.jpg"
sanborn-bellevue-1928-004,bellevue-1928,4,"Sanborn Map of Bellevue, Alturas County, Idaho, 1928",Sanborn Map Company,1928,1928,,map page highlighting detailed information about the location's features,Alturas,Bellevue,"Bellevue, Idaho",,,Image;StillImage,image/jpg,sanborn-bellevue-1928-004.jpg,sanborn-child,https://objects.lib.uidaho.edu/sanborn/full/sanborn-bellevue-1928-004.jpg,https://objects.lib.uidaho.edu/sanborn/sanborn-bellevue-1928-004.jpg,https://objects.lib.uidaho.edu/sanborn/small/sanborn-bellevue-1928-004_sm.jpg,"https://objects.lib.uidaho.edu/sanborn/thumbs/sanborn-bellevue-1928-004_th.jpg"
sanborn-blackbear-1905-001,,1,"Sanborn Map of Black Bear, Shoshone County, Idaho, 1905",Sanborn Map Company,1905-07,1905,dwelling; shed; hotel; boarding; saloon; barber; post office; general store; ware house; cabin; hand cart,map page highlighting detailed information about the location's features,Shoshone,Black Bear,"Black Bear, Idaho",47.51656187,-115.8521255,Image;StillImage,image/jpg,sanborn-blackbear-1905-001.jpg,sanborn_map,https://objects.lib.uidaho.edu/sanborn/full/sanborn-blackbear-1905-001.jpg,https://objects.lib.uidaho.edu/sanborn/sanborn-blackbear-1905-001.jpg,https://objects.lib.uidaho.edu/sanborn/small/sanborn-blackbear-1905-001_sm.jpg,"https://objects.lib.uidaho.edu/sanborn/thumbs/sanborn-blackbear-1905-001_th.jpg"
sanborn-blackbear-1915-001,,1,"Sanborn Map of Black Bear, Shoshone County, Idaho, 1915",Sanborn Map Company,1915-11,1915,dwelling; cabin; christian science chapel; greek oven; shed; hand cart,map page highlighting detailed information about the location's features,Shoshone,Black Bear,"Black Bear, Idaho",47.516029,-115.852911,Image;StillImage,image/jpg,sanborn-blackbear-1915-001.jpg,sanborn_map,https://objects.lib.uidaho.edu/sanborn/full/sanborn-blackbear-1915-001.jpg,https://objects.lib.uidaho.edu/sanborn/sanborn-blackbear-1915-001.jpg,https://objects.lib.uidaho.edu/sanborn/small/sanborn-blackbear-1915-001_sm.jpg,"https://objects.lib.uidaho.edu/sanborn/thumbs/sanborn-blackbear-1915-001_th.jpg"
